order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status
ORD-20260407-676451,2026-04-07T13:13:51.204298,REST-AUH-001,CUST-10096,dine_in,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 41.74, ""subtotal"": 41.74}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.27, ""subtotal"": 63.81}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.48, ""subtotal"": 10.48}]",116.03,wallet,completed
ORD-20260407-333599,2026-04-07T13:34:20.204298,REST-DXB-002,CUST-10450,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.07, ""subtotal"": 84.14}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.63, ""subtotal"": 20.63}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.08, ""subtotal"": 129.24}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.99, ""subtotal"": 105.98}]",339.99,wallet,completed
ORD-20260407-985248,2026-04-07T13:42:24.204298,REST-DXB-001,CUST-10100,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.08, ""subtotal"": 171.24}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.43, ""subtotal"": 36.86}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.43, ""subtotal"": 130.29}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.03, ""subtotal"": 100.06}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 68.23, ""subtotal"": 136.46}]",574.91,wallet,delivered
ORD-20260407-264394,2026-04-07T14:06:33.204298,REST-AUH-001,CUST-10138,delivery,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 14.9, ""subtotal"": 44.7}]",44.7,wallet,completed
ORD-20260407-784187,2026-04-07T14:25:06.204298,REST-AUH-001,CUST-10377,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.52, ""subtotal"": 11.52}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.89, ""subtotal"": 23.78}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.65, ""subtotal"": 115.95}]",151.25,cash,completed
ORD-20260407-486768,2026-04-07T14:57:52.204298,REST-DXB-002,CUST-10115,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.98, ""subtotal"": 26.94}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.96, ""subtotal"": 9.96}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 18.48, ""subtotal"": 36.96}]",73.86,cash,delivered
ORD-20260407-626742,2026-04-07T15:29:22.204298,REST-SHJ-001,CUST-10483,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.52, ""subtotal"": 11.52}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 42.09, ""subtotal"": 84.18}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}]",114.38,cash,delivered
ORD-20260407-725083,2026-04-07T15:32:32.204298,REST-AUH-001,CUST-10038,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.33, ""subtotal"": 33.33}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.27, ""subtotal"": 27.81}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.79, ""subtotal"": 18.79}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.67, ""subtotal"": 40.67}]",120.6,card,delivered
ORD-20260407-767873,2026-04-07T15:49:28.204298,REST-AUH-002,CUST-10181,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 23.02, ""subtotal"": 23.02}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.36, ""subtotal"": 43.36}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.0, ""subtotal"": 76.0}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 55.05, ""subtotal"": 55.05}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.79, ""subtotal"": 40.79}]",238.22,cash,completed
ORD-20260407-496041,2026-04-07T15:59:11.204298,REST-SHJ-001,CUST-10444,dine_in,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.33, ""subtotal"": 30.99}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.35, ""subtotal"": 40.35}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.15, ""subtotal"": 9.15}]",80.49,wallet,delivered
ORD-20260407-561028,2026-04-07T17:03:44.204298,REST-AUH-001,CUST-10163,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.64, ""subtotal"": 139.92}]",139.92,card,completed
ORD-20260407-375983,2026-04-07T17:30:34.204298,REST-AUH-002,CUST-10069,dine_in,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 41.29, ""subtotal"": 123.87}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.29, ""subtotal"": 6.29}]",130.16,card,delivered
ORD-20260407-355218,2026-04-07T17:31:28.204298,REST-SHJ-001,CUST-10375,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.33, ""subtotal"": 16.66}]",16.66,card,delivered
ORD-20260407-941506,2026-04-07T17:44:33.204298,REST-DXB-002,CUST-10090,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.56, ""subtotal"": 64.68}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.99, ""subtotal"": 105.98}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.55, ""subtotal"": 55.65}]",226.31,card,completed
ORD-20260407-650922,2026-04-07T17:51:23.204298,REST-SHJ-001,CUST-10408,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.9, ""subtotal"": 149.7}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.26, ""subtotal"": 135.78}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.33, ""subtotal"": 10.33}]",295.81,cash,delivered
ORD-20260407-271962,2026-04-07T19:07:08.204298,REST-DXB-001,CUST-10172,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.33, ""subtotal"": 126.99}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.2, ""subtotal"": 8.2}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.82, ""subtotal"": 19.82}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.45, ""subtotal"": 78.9}]",233.91,card,delivered
ORD-20260407-691535,2026-04-07T19:13:09.204298,REST-DXB-001,CUST-10266,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.88, ""subtotal"": 23.76}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.82, ""subtotal"": 59.46}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.59, ""subtotal"": 121.77}]",204.99,card,completed
ORD-20260407-558546,2026-04-07T19:40:44.204298,REST-DXB-001,CUST-10077,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.75, ""subtotal"": 18.75}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.26, ""subtotal"": 117.78}]",136.53,wallet,delivered
ORD-20260407-159592,2026-04-07T20:29:34.204298,REST-DXB-001,CUST-10033,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.82, ""subtotal"": 56.46}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.82, ""subtotal"": 59.46}]",115.92,cash,completed
ORD-20260407-482357,2026-04-07T20:35:06.204298,REST-AUH-002,CUST-10005,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.56, ""subtotal"": 9.56}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.56, ""subtotal"": 38.56}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.26, ""subtotal"": 147.78}]",195.9,wallet,completed
ORD-20260407-243758,2026-04-07T21:20:50.204298,REST-SHJ-001,CUST-10100,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 42.09, ""subtotal"": 42.09}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 64.67, ""subtotal"": 64.67}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.56, ""subtotal"": 25.12}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.25, ""subtotal"": 30.5}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.33, ""subtotal"": 8.33}]",170.71,wallet,delivered
ORD-20260407-694670,2026-04-07T21:32:34.204298,REST-DXB-001,CUST-10367,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.33, ""subtotal"": 126.99}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.93, ""subtotal"": 5.93}]",132.92,wallet,completed
ORD-20260407-706794,2026-04-07T21:36:02.204298,REST-SHJ-001,CUST-10440,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.43, ""subtotal"": 103.29}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.9, ""subtotal"": 149.7}]",252.99,card,completed
ORD-20260407-596158,2026-04-07T22:04:13.204298,REST-AUH-001,CUST-10051,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.74, ""subtotal"": 83.48}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.74, ""subtotal"": 5.74}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.59, ""subtotal"": 154.77}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 65.65, ""subtotal"": 65.65}]",309.64,card,delivered
ORD-20260407-299456,2026-04-07T22:07:34.204298,REST-DXB-001,CUST-10211,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.82, ""subtotal"": 19.82}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.37, ""subtotal"": 33.37}]",53.19,cash,delivered
ORD-20260408-255144,2026-04-08T10:11:11.204298,REST-SHJ-001,CUST-10336,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.67, ""subtotal"": 56.01}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.22, ""subtotal"": 19.22}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.35, ""subtotal"": 40.35}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.33, ""subtotal"": 30.99}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.83, ""subtotal"": 11.66}]",158.23,card,completed
ORD-20260408-559574,2026-04-08T10:13:24.204298,REST-AUH-002,CUST-10424,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 23.02, ""subtotal"": 69.06}]",69.06,cash,completed
ORD-20260408-813285,2026-04-08T10:23:37.204298,REST-AUH-002,CUST-10144,takeaway,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 67.85, ""subtotal"": 203.55}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.79, ""subtotal"": 122.37}]",325.92,card,delivered
ORD-20260408-835336,2026-04-08T10:58:30.204298,REST-DXB-002,CUST-10122,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.65, ""subtotal"": 15.3}]",15.3,wallet,completed
ORD-20260408-275547,2026-04-08T11:55:11.204298,REST-SHJ-001,CUST-10436,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.66, ""subtotal"": 55.98}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.83, ""subtotal"": 11.66}]",67.64,cash,completed
ORD-20260408-843590,2026-04-08T12:21:26.204298,REST-DXB-001,CUST-10401,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.8, ""subtotal"": 17.6}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.59, ""subtotal"": 81.18}]",98.78,cash,completed
ORD-20260408-276469,2026-04-08T13:16:41.204298,REST-AUH-001,CUST-10428,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.27, ""subtotal"": 18.54}]",18.54,wallet,completed
ORD-20260408-683504,2026-04-08T13:16:54.204298,REST-SHJ-001,CUST-10389,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.35, ""subtotal"": 121.05}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.56, ""subtotal"": 12.56}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.25, ""subtotal"": 15.25}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.22, ""subtotal"": 19.22}]",186.76,card,delivered
ORD-20260408-131184,2026-04-08T13:31:25.204298,REST-AUH-002,CUST-10224,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.56, ""subtotal"": 38.56}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.29, ""subtotal"": 18.87}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.48, ""subtotal"": 41.48}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 55.05, ""subtotal"": 110.1}]",209.01,card,completed
ORD-20260408-977425,2026-04-08T13:32:33.204298,REST-AUH-001,CUST-10312,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.74, ""subtotal"": 11.48}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.37, ""subtotal"": 67.11}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.33, ""subtotal"": 66.66}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.27, ""subtotal"": 18.54}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.3, ""subtotal"": 40.6}]",204.39,wallet,delivered
ORD-20260408-856571,2026-04-08T13:57:26.204298,REST-SHJ-001,CUST-10125,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 42.09, ""subtotal"": 84.18}]",84.18,cash,delivered
ORD-20260408-642420,2026-04-08T14:13:10.204298,REST-DXB-002,CUST-10093,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.0, ""subtotal"": 123.0}]",123,card,delivered
ORD-20260408-204532,2026-04-08T14:13:47.204298,REST-DXB-002,CUST-10379,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.48, ""subtotal"": 18.48}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.55, ""subtotal"": 87.1}]",105.58,cash,completed
ORD-20260408-614163,2026-04-08T15:07:14.204298,REST-AUH-001,CUST-10426,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.65, ""subtotal"": 49.65}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.89, ""subtotal"": 23.78}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 65.65, ""subtotal"": 196.95}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.48, ""subtotal"": 31.44}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.33, ""subtotal"": 66.66}]",368.48,card,delivered
ORD-20260408-947101,2026-04-08T15:08:42.204298,REST-SHJ-001,CUST-10101,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.56, ""subtotal"": 37.68}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.68, ""subtotal"": 43.36}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.25, ""subtotal"": 45.75}]",126.79,card,completed
ORD-20260408-805625,2026-04-08T15:10:01.204298,REST-SHJ-001,CUST-10490,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.83, ""subtotal"": 17.49}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.89, ""subtotal"": 85.78}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.21, ""subtotal"": 76.42}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 55.13, ""subtotal"": 110.26}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.25, ""subtotal"": 30.5}]",320.45,card,completed
ORD-20260408-662784,2026-04-08T16:19:29.204298,REST-DXB-001,CUST-10434,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.75, ""subtotal"": 131.25}]",131.25,cash,completed
ORD-20260408-705445,2026-04-08T16:35:40.204298,REST-SHJ-001,CUST-10180,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.75, ""subtotal"": 101.5}]",101.5,cash,completed
ORD-20260408-127309,2026-04-08T17:18:54.204298,REST-AUH-002,CUST-10487,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.29, ""subtotal"": 6.29}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.59, ""subtotal"": 52.77}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.28, ""subtotal"": 36.84}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.79, ""subtotal"": 81.58}]",177.48,cash,delivered
ORD-20260408-896985,2026-04-08T17:20:08.204298,REST-AUH-001,CUST-10000,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.48, ""subtotal"": 10.48}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.67, ""subtotal"": 122.01}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.3, ""subtotal"": 20.3}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.65, ""subtotal"": 148.95}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 14.9, ""subtotal"": 14.9}]",316.64,wallet,completed
